"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-15","5.82","0.00","0.0","0.0","74","85","60",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-16","5.37","0.00","0.0","0.0","74","83","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-17","6.71","1.08","0.0","0.0","73","79","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-18","7.16","1.52","0.0","0.0","73","83","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-19","5.82","0.00","0.0","0.0","76","81","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-20","4.70","0.00","0.0","0.0","74","85","65",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-21","5.59","0.00","0.0","0.0","79","89","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-22","8.50","0.00","0.0","0.0","77","84","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-23","6.93","0.00","0.0","0.0","76","87","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-24","7.61","0.00","0.0","0.0","70","78","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-25","2.91","0.00","0.0","0.0","66","83","51",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-26","2.24","0.00","0.0","0.0","72","87","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-27","3.80","0.00","0.0","0.0","75","86","63",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-28","6.71","0.00","0.0","0.0","76","87","63",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-29","7.16","0.00","0.0","0.0","79","88","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-30","8.05","0.00","0.0","0.0","79","86","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-05-31","8.50","0.00","0.0","0.0","80","87","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-01","7.16","0.00","0.0","0.0","79","87","72",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-02","5.82","0.00","0.0","0.0","78","85","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-03","4.47","0.00","0.0","0.0","77","86","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-04","4.70","0.00","0.0","0.0","77","89","65",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-05","5.82","3.57","0.0","0.0","77","89","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-06","1.34","0.00","0.0","0.0","74","83","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-07","3.58","0.59","0.0","0.0","73","78","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-08","2.01","0.00","0.0","0.0","74","84","65",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-09","6.93","1.42","0.0","0.0","76","85","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-10","9.40","0.40","0.0","0.0","77","88","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-11","7.61","0.00","0.0","0.0","82","92","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-12","5.37","0.00","0.0","0.0","84","94","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-13","10.07","0.02","0.0","0.0","85","93","73",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-14","5.37","0.00","0.0","0.0","78","86","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-15","4.92","0.00","0.0","0.0","77","88","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-16","4.92","0.00","0.0","0.0","81","90","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-17","4.03","0.21","0.0","0.0","78","88","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-18","6.49","1.66","0.0","0.0","76","81","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-19","3.13","0.00","0.0","0.0","77","87","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-20","4.92","0.00","0.0","0.0","78","87","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-21","4.25","0.00","0.0","0.0","79","87","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-22","4.92","0.00","0.0","0.0","79","87","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-23","4.03","0.00","0.0","0.0","78","87","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-24","4.92","0.72","0.0","0.0","77","82","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-25","3.58","0.00","0.0","0.0","79","88","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-26","7.83","0.00","0.0","0.0","82","91","75",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-27","9.62","0.07","0.0","0.0","84","93","71",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-28","8.28","0.00","0.0","0.0","84","89","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-29","4.70","0.00","0.0","0.0","80","90","73","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-06-30","3.13","0.00","0.0","0.0","78","89","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-01","3.36","0.00","0.0","0.0","76","87","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-02","3.80","0.00","0.0","0.0","77","86","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-03","5.14","0.03","0.0","0.0","75","83","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-04","7.16","0.25","0.0","0.0","74","77","71","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-05","5.59","0.11","0.0","0.0","73","76","71","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-06","2.24","1.30","0.0","0.0","72","76","70","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-07","3.80","0.00","0.0","0.0","76","83","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-08","3.80","0.35","0.0","0.0","77","87","72","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-09","2.91","0.00","0.0","0.0","80","90","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-10","4.70","0.00","0.0","0.0","81","92","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-11","4.92","0.17","0.0","0.0","76","86","70","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-12","5.14","0.00","0.0","0.0","79","89","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-13","5.37","0.00","0.0","0.0","76","85","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-14","6.04","0.01","0.0","0.0","77","86","73","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-15","8.28","0.17","0.0","0.0","80","88","74","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-16","5.14","0.00","0.0","0.0","79","89","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-17","2.68","0.04","0.0","0.0","82","93","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-18","4.03","0.02","0.0","0.0","80","89","70","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-19","2.91","0.00","0.0","0.0","82","90","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-20","3.58","0.33","0.0","0.0","80","88","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-21","3.58","3.19","0.0","0.0","77","86","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-22","6.71","0.72","0.0","0.0","74","82","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-23","5.59","1.14","0.0","0.0","74","81","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-24","3.80","0.01","0.0","0.0","75","87","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-25","4.47","0.00","0.0","0.0","78","86","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-26","2.91","0.00","0.0","0.0","77","87","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-27","2.46","0.00","0.0","0.0","77","85","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-28","3.36","0.00","0.0","0.0","79","88","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-29","3.80","0.00","0.0","0.0","78","87","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-30","2.46","0.05","0.0","0.0","78","91","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-07-31","5.82","0.91","0.0","0.0","81","90","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-01","3.80","0.18","0.0","0.0","78","88","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-02","2.46","0.00","0.0","0.0","79","88","68","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-03","2.91","0.00","0.0","0.0","78","87","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-04","4.25","0.61","0.0","0.0","79","88","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-05","2.24","0.00","0.0","0.0","78","87","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-06","2.24","0.38","0.0","0.0","79","90","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-07","3.58","0.04","0.0","0.0","79","89","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-08","2.68","1.65","0.0","0.0","78","87","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-09","4.47","0.00","0.0","0.0","80","90","73",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-10","4.03","0.01","0.0","0.0","81","88","74",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-11","4.03","0.03","0.0","0.0","80","90","74",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-12","5.37","0.64","0.0","0.0","81","91","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-13","5.59","0.06","0.0","0.0","78","88","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-14","4.47","0.16","0.0","0.0","75","82","68","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-15","5.37","0.00","0.0","0.0","72","79","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-16","5.82","0.00","0.0","0.0","69","73","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-17","5.14","0.00","0.0","0.0","68","70","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-18","4.92","0.47","0.0","0.0","70","75","67","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-19","3.58","0.00","0.0","0.0","76","85","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-20","3.58","0.00","0.0","0.0","78","86","73",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-21","2.01","0.00","0.0","0.0","78","89","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-22","2.01","0.00","0.0","0.0","80","88","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-23","2.01","0.03","0.0","0.0","79","90","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-24","5.37","0.03","0.0","0.0","79","88","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-25","6.04","0.00","0.0","0.0","78","85","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-26","4.47","0.00","0.0","0.0","76","84","65",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-27","2.01","0.00","0.0","0.0","74","87","63",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-28","2.46","0.00","0.0","0.0","77","89","66","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-29","3.13","0.00","0.0","0.0","80","91","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-30","2.91","0.00","0.0","0.0","82","94","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-08-31","3.13","0.00","0.0","0.0","84","95","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-01","3.58","0.00","0.0","0.0","81","92","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-02","4.03","1.42","0.0","0.0","78","85","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-03","3.13","0.00","0.0","0.0","80","90","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-04","2.91","0.00","0.0","0.0","77","89","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-05","2.24","0.00","0.0","0.0","76","87","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-06","2.46","0.00","0.0","0.0","76","89","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-07","2.24","0.00","0.0","0.0","79","89","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-08","1.57","0.00","0.0","0.0","79","91","67","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-09","2.01","0.02","0.0","0.0","80","92","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-10","4.03","0.00","0.0","0.0","80","90","74",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-11","2.68","0.00","0.0","0.0","80","90","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-12","1.79","0.00","0.0","0.0","79","91","67","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-13","5.82","0.00","0.0","0.0","78","87","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-14","2.68","0.00","0.0","0.0","69","80","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-15","3.13","0.00","0.0","0.0","72","88","60",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-16","2.46","0.00","0.0","0.0","75","89","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-17","5.37","0.00","0.0","0.0","75","88","62",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-18","5.37","0.00","0.0","0.0","75","84","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-19","3.13","0.00","0.0","0.0","76","86","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-20","4.47","0.01","0.0","0.0","77","88","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-21","7.83","0.99","0.0","0.0","73","75","62","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-22","4.03","0.00","0.0","0.0","67","81","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-23","5.82","0.00","0.0","0.0","71","84","61",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-24","6.71","0.02","0.0","0.0","71","74","67","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-25","3.80","0.00","0.0","0.0","73","85","67","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-26","4.25","0.00","0.0","0.0","73","84","65",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-27","2.68","0.00","0.0","0.0","72","83","62",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-28","4.03","0.00","0.0","0.0","69","80","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-29","2.91","0.00","0.0","0.0","68","78","58",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-09-30","2.68","0.01","0.0","0.0","69","78","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-01","1.79","0.00","0.0","0.0","72","85","65",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-02","1.57","0.00","0.0","0.0","73","84","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-03","3.58","0.00","0.0","0.0","74","83","65",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-04","2.91","0.00","0.0","0.0","75","87","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-05","4.92","0.00","0.0","0.0","78","89","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-06","4.47","0.69","0.0","0.0","75","81","57","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-07","7.16","0.00","0.0","0.0","63","74","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-08","4.92","0.00","0.0","0.0","62","79","49",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-09","4.47","0.00","0.0","0.0","69","76","63",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-10","1.79","0.00","0.0","0.0","71","82","60",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-11","2.01","0.00","0.0","0.0","69","83","58",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-12","2.01","0.00","0.0","0.0","69","84","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-13","3.13","0.00","0.0","0.0","71","84","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-14","4.03","0.00","0.0","0.0","69","81","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-15","2.91","0.00","0.0","0.0","68","75","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-16","3.58","0.15","0.0","0.0","68","74","63","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-17","5.37","0.52","0.0","0.0","68","72","56","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-18","2.91","0.00","0.0","0.0","60","69","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-19","3.80","0.02","0.0","0.0","61","70","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-20","1.12","0.00","0.0","0.0","54","69","41",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-21","1.34","0.00","0.0","0.0","55","71","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-22","4.03","0.00","0.0","0.0","63","74","52",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-23","7.38","0.00","0.0","0.0","56","64","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-24","3.80","0.00","0.0","0.0","51","68","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-25","5.59","0.00","0.0","0.0","47","57","35",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-26","2.01","0.00","0.0","0.0","47","65","34",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-27","4.03","0.05","0.0","0.0","57","73","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-28","1.79","0.09","0.0","0.0","61","70","57","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-29","2.91","0.00","0.0","0.0","66","79","58",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-30","3.58","0.00","0.0","0.0","67","78","58",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-10-31","10.29","0.44","0.0","0.0","69","76","64","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-01","6.04","0.15","0.0","0.0","68","74","50","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-02","6.26","0.00","0.0","0.0","57","69","45",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-03","2.24","0.00","0.0","0.0","52","66","38",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-04","6.93","0.00","0.0","0.0","55","68","44",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-05","6.71","0.00","0.0","0.0","57","68","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-06","7.16","0.01","0.0","0.0","63","74","54","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-07","8.28","0.46","0.0","0.0","58","65","37","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-08","2.24","0.00","0.0","0.0","46","63","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-09","3.36","0.00","0.0","0.0","52","61","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-10","2.91","0.00","0.0","0.0","59","73","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-11","2.01","0.00","0.0","0.0","56","73","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-12","10.74","0.00","0.0","0.0","47","57","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2013-11-13","4.25","0.00","0.0","0.0","38","53","24",,,,,,,,,,,,,,,,,,,
